0.023622,1.769445,0.162344
0.023622,1.788889,0.147349
0.023622,1.808333,0.13281
0.023622,1.827778,0.115794
0.035433,0,0.179069
0.035433,0.019444,-0.034026
0.035433,0.038889,-0.037126
0.035433,0.058333,-0.041741
0.035433,0.077778,-0.059329
0.035433,0.097222,-0.06661
0.035433,0.116667,-0.071382
0.035433,0.136111,-0.066032
0.035433,0.155556,-0.061133
0.035433,0.175,-0.050399
0.035433,0.194444,-0.042608
0.035433,0.213889,-0.033549
0.035433,0.233333,-0.023651
0.035433,0.252778,-0.023172
0.035433,0.272222,-0.021222
0.035433,0.291667,0.259973
0.035433,0.311111,0.271984
0.035433,0.330556,0.280656
0.035433,0.35,0.288071
0.035433,0.369445,0.291361
0.035433,0.388889,0.294834
0.035433,0.408333,0.292774
0.035433,0.427778,0.292027
0.035433,0.447222,0.290584
0.035433,0.466667,0.272257
0.035433,0.486111,0.240206
0.035433,0.505556,0.198234
0.035433,0.525,0.159894
0.035433,0.544444,0.181199
0.035433,0.563889,0.077496
0.035433,0.583333,0.117868
0.035433,0.602778,0.127357
0.035433,0.622222,0.116792
0.035433,0.641667,0.214506
0.035433,0.661111,0.242205
0.035433,0.680556,0.262442
0.035433,0.7,0.289679
0.035433,0.719445,0.313449
0.035433,0.738889,0.335905
0.035433,0.758333,0.348621
0.035433,0.777778,0.33932
0.035433,0.797222,0.304022
0.035433,0.816667,0.204732
0.035433,0.836111,0.213649
0.035433,0.855556,0.222086
0.035433,0.875,0.238807
0.035433,0.894445,0.247816
0.035433,0.913889,0.246724
0.035433,0.933333,0.245363
0.035433,0.952778,0.246666
0.035433,0.972222,0.24828
0.035433,0.991667,0.24725
0.035433,1.011111,0.214248
0.035433,1.030556,0.182768
0.035433,1.05,0.194464
0.035433,1.069445,0.198878
0.035433,1.088889,0.206473
0.035433,1.108333,0.211541
0.035433,1.127778,0.212982
0.035433,1.147222,0.208834
0.035433,1.166667,0.216557
0.035433,1.186111,0.224565
0.035433,1.205556,0.228872
0.035433,1.225,0.235228
0.035433,1.244444,0.23578
0.035433,1.263889,0.230612
0.035433,1.283333,0.074324
0.035433,1.302778,0.075982
0.035433,1.322222,0.077156
0.035433,1.341667,0.077226
0.035433,1.361111,0.077267
0.035433,1.380556,0.189604
0.035433,1.4,0.195215
0.035433,1.419445,0.203545
0.035433,1.438889,0.211687
0.035433,1.458333,0.215484
0.035433,1.477778,0.220697
0.035433,1.497222,0.223613
0.035433,1.516667,0.221407
0.035433,1.536111,0.218818
0.035433,1.555556,0.204689
0.035433,1.575,0.19309
0.035433,1.594445,0.179243
0.035433,1.613889,0.343017
0.035433,1.633333,0.343149
0.035433,1.652778,0.334947
0.035433,1.672222,0.324531
0.035433,1.691667,0.304027
0.035433,1.711111,0.301732
0.035433,1.730556,0.282421
0.035433,1.75,0.256845
0.035433,1.769445,0.162344
0.035433,1.788889,0.147349
0.035433,1.808333,0.116899
0.035433,1.827778,0.116382
0.047244,0,0.179069
0.047244,0.019444,-0.033954
0.047244,0.038889,-0.036709
0.047244,0.058333,-0.044335
0.047244,0.077778,-0.059329
0.047244,0.097222,-0.06661
0.047244,0.116667,-0.069425
0.047244,0.136111,-0.059555
0.047244,0.155556,-0.053777
0.047244,0.175,-0.042965
0.047244,0.194444,-0.035916
0.047244,0.213889,-0.029696
0.047244,0.233333,-0.027894
0.047244,0.252778,-0.023128
0.047244,0.272222,-0.023176
0.047244,0.291667,0.260026
0.047244,0.311111,0.273003
0.047244,0.330556,0.280642
0.047244,0.35,0.28699
0.047244,0.369445,0.292176
0.047244,0.388889,0.295779
0.047244,0.408333,0.295845
0.047244,0.427778,0.291961
0.047244,0.447222,0.293905
0.047244,0.466667,0.279412
0.047244,0.486111,0.246317
0.047244,0.505556,0.203788
0.047244,0.525,0.165661
0.047244,0.544444,0.122335
0.047244,0.563889,0.079801
0.047244,0.583333,0.059834
0.047244,0.602778,0.004758
0.047244,0.622222,0.006328
0.047244,0.641667,0.191692
0.047244,0.661111,0.239542
0.047244,0.680556,0.253178
0.047244,0.7,0.277831
0.047244,0.719445,0.315244
0.047244,0.738889,0.336941
0.047244,0.758333,0.344804
0.047244,0.777778,0.332622
0.047244,0.797222,0.193775
0.047244,0.816667,0.204732
0.047244,0.836111,0.21158
0.047244,0.855556,0.227652
0.047244,0.875,0.241355
0.047244,0.894445,0.248347
0.047244,0.913889,0.246036
0.047244,0.933333,0.245678
0.047244,0.952778,0.24604
0.047244,0.972222,0.247341
0.047244,0.991667,0.246254
0.047244,1.011111,0.214248
0.047244,1.030556,0.17705
0.047244,1.05,0.184192
0.047244,1.069445,0.192265
0.047244,1.088889,0.197679
0.047244,1.108333,0.201709
0.047244,1.127778,0.203582
0.047244,1.147222,0.203654
0.047244,1.166667,0.212449
0.047244,1.186111,0.22182
0.047244,1.205556,0.225564
0.047244,1.225,0.227084
0.047244,1.244444,0.220241
0.047244,1.263889,0.0718
0.047244,1.283333,0.074324
0.047244,1.302778,0.074193
0.047244,1.322222,0.075109
0.047244,1.341667,0.075609
0.047244,1.361111,0.066181
0.047244,1.380556,0.190525
0.047244,1.4,0.19967
0.047244,1.419445,0.208766
0.047244,1.438889,0.214318
0.047244,1.458333,0.218718
0.047244,1.477778,0.224051
0.047244,1.497222,0.225063
0.047244,1.516667,0.221675
0.047244,1.536111,0.218932
0.047244,1.555556,0.208551
0.047244,1.575,0.193558
0.047244,1.594445,0.177989
0.047244,1.613889,0.337882
0.047244,1.633333,0.333056
0.047244,1.652778,0.324907
0.047244,1.672222,0.310638
0.047244,1.691667,0.293258
0.047244,1.711111,0.291963
0.047244,1.730556,0.272067
0.047244,1.75,0.24518
0.047244,1.769445,0.162344
0.047244,1.788889,0.147349
0.047244,1.808333,0.112672
0.047244,1.827778,0.114543
0.059055,0,0.179069
0.059055,0.019444,-0.033954
0.059055,0.038889,-0.037126
0.059055,0.058333,-0.044335
0.059055,0.077778,-0.059329
0.059055,0.097222,-0.064808
0.059055,0.116667,-0.06315
0.059055,0.136111,-0.05868
0.059055,0.155556,-0.042558
0.059055,0.175,-0.038574
0.059055,0.194444,-0.032069
0.059055,0.213889,-0.027253
0.059055,0.233333,-0.025524
0.059055,0.252778,-0.023041
0.059055,0.272222,-0.022798
0.059055,0.291667,0.260158
0.059055,0.311111,0.269828
0.059055,0.330556,0.276901
0.059055,0.35,0.281725
0.059055,0.369445,0.28779
0.059055,0.388889,0.293358
0.059055,0.408333,0.299684
0.059055,0.427778,0.295506
0.059055,0.447222,0.295906
0.059055,0.466667,0.280774
0.059055,0.486111,0.251606
0.059055,0.505556,0.204948
0.059055,0.525,0.168097
0.059055,0.544444,0.122335
0.059055,0.563889,0.080365
0.059055,0.583333,0.059834
0.059055,0.602778,0.002894
0.059055,0.622222,0.004967
0.059055,0.641667,0.011492
0.059055,0.661111,0.015994
0.059055,0.680556,0.246896
0.059055,0.7,0.26907
0.059055,0.719445,0.314969
0.059055,0.738889,0.333764
0.059055,0.758333,0.33742
0.059055,0.777778,0.322175
0.059055,0.797222,0.193775
0.059055,0.816667,0.204732
0.059055,0.836111,0.214959
0.059055,0.855556,0.23027
0.059055,0.875,0.243006
0.059055,0.894445,0.247284
0.059055,0.913889,0.244535
0.059055,0.933333,0.243512
0.059055,0.952778,0.245106
0.059055,0.972222,0.245979
0.059055,0.991667,0.243356
0.059055,1.011111,0.214231
0.059055,1.030556,0.18005
0.059055,1.05,0.174802
0.059055,1.069445,0.177499
0.059055,1.088889,0.180182
0.059055,1.108333,0.184816
0.059055,1.127778,0.190762
0.059055,1.147222,0.200739
0.059055,1.166667,0.207327
0.059055,1.186111,0.217306
0.059055,1.205556,0.21977
0.059055,1.225,0.195591
0.059055,1.244444,0.203218
0.059055,1.263889,0.0718
0.059055,1.283333,0.071073
0.059055,1.302778,0.071759
0.059055,1.322222,0.071115
0.059055,1.341667,0.07408
0.059055,1.361111,0.084203
0.059055,1.380556,0.192246
0.059055,1.4,0.204209
0.059055,1.419445,0.21604
0.059055,1.438889,0.220268
0.059055,1.458333,0.224865
0.059055,1.477778,0.224856
0.059055,1.497222,0.222541
0.059055,1.516667,0.221172
0.059055,1.536111,0.218129
0.059055,1.555556,0.209781
0.059055,1.575,0.195059
0.059055,1.594445,0.176507
0.059055,1.613889,0.326809
0.059055,1.633333,0.322042
0.059055,1.652778,0.314551
0.059055,1.672222,0.294749
0.059055,1.691667,0.286173
0.059055,1.711111,0.282761
0.059055,1.730556,0.261292
0.059055,1.75,0.229941
0.059055,1.769445,0.162344
0.059055,1.788889,0.147413
0.059055,1.808333,0.111848
0.059055,1.827778,0.114333
0.070866,0,0.179069
0.070866,0.019444,-0.033954
0.070866,0.038889,-0.037126
0.070866,0.058333,-0.043542
0.070866,0.077778,-0.059329
0.070866,0.097222,-0.064806
0.070866,0.116667,-0.063248
0.070866,0.136111,-0.040802
0.070866,0.155556,-0.037128
0.070866,0.175,-0.032823
0.070866,0.194444,-0.02851
0.070866,0.213889,-0.025349
0.070866,0.233333,-0.022962
0.070866,0.252778,-0.0216
0.070866,0.272222,-0.021483
0.070866,0.291667,0.257459
0.070866,0.311111,0.266395
0.070866,0.330556,0.27153
0.070866,0.35,0.277187
0.070866,0.369445,0.284103
0.070866,0.388889,0.291026
0.070866,0.408333,0.299673
0.070866,0.427778,0.30014
0.070866,0.447222,0.296345
0.070866,0.466667,0.281225
0.070866,0.486111,0.255754
0.070866,0.505556,0.219232
0.070866,0.525,0.172873
0.070866,0.544444,0.130734
0.070866,0.563889,0.081781
0.070866,0.583333,0.059834
0.070866,0.602778,0.000054
0.070866,0.622222,0.007839
0.070866,0.641667,0.012133
0.070866,0.661111,0.015281
0.070866,0.680556,0.018311
0.070866,0.7,0.020077
0.070866,0.719445,0.291209
0.070866,0.738889,0.32279
0.070866,0.758333,0.321465
0.070866,0.777778,0.3085
0.070866,0.797222,0.193775
0.070866,0.816667,0.203898
0.070866,0.836111,0.218637
0.070866,0.855556,0.231075
0.070866,0.875,0.23992
0.070866,0.894445,0.247046
0.070866,0.913889,0.242631
0.070866,0.933333,0.241906
0.070866,0.952778,0.24327
0.070866,0.972222,0.245471
0.070866,0.991667,0.241966
0.070866,1.011111,0.219271
0.070866,1.030556,0.181375
0.070866,1.05,0.159277
0.070866,1.069445,0.166274
0.070866,1.088889,0.170847
0.070866,1.108333,0.174701
0.070866,1.127778,0.183796
0.070866,1.147222,0.194905
0.070866,1.166667,0.244382
0.070866,1.186111,0.23438
0.070866,1.205556,0.197796
0.070866,1.225,0.183682
0.070866,1.244444,0.203218
0.070866,1.263889,0.071847
0.070866,1.283333,0.073122
0.070866,1.302778,0.071663
0.070866,1.322222,0.070069
0.070866,1.341667,0.070894
0.070866,1.361111,0.084017
0.070866,1.380556,0.195741
0.070866,1.4,0.209937
0.070866,1.419445,0.224998
0.070866,1.438889,0.227403
0.070866,1.458333,0.226011
0.070866,1.477778,0.224971
0.070866,1.497222,0.219939
0.070866,1.516667,0.217734
0.070866,1.536111,0.216837
0.070866,1.555556,0.209417
0.070866,1.575,0.193553
0.070866,1.594445,0.165058
0.070866,1.613889,0.312761
0.070866,1.633333,0.313931
0.070866,1.652778,0.30288
0.070866,1.672222,0.281512
0.070866,1.691667,0.280312
0.070866,1.711111,0.273103
0.070866,1.730556,0.240442
0.070866,1.75,0.214736
0.070866,1.769445,0.162344
0.070866,1.788889,0.148307
0.070866,1.808333,0.107119
0.070866,1.827778,0.110315
0.082677,0,0.179069
0.082677,0.019444,-0.033954
0.082677,0.038889,-0.037126
0.082677,0.058333,-0.043542
0.082677,0.077778,-0.048096
0.082677,0.097222,-0.046858
0.082677,0.116667,-0.040805
0.082677,0.136111,-0.040859
0.082677,0.155556,-0.031358
0.082677,0.175,-0.028178
0.082677,0.194444,-0.024588
0.082677,0.213889,-0.02369
0.082677,0.233333,-0.020105
0.082677,0.252778,-0.020275
0.082677,0.272222,-0.023571
0.082677,0.291667,0.255738
0.082677,0.311111,0.264441
0.082677,0.330556,0.26985
0.082677,0.35,0.276543
0.082677,0.369445,0.283071
0.082677,0.388889,0.290733
0.082677,0.408333,0.296764
0.082677,0.427778,0.302482
0.082677,0.447222,0.294943
0.082677,0.466667,0.280204
0.082677,0.486111,0.260664
0.082677,0.505556,0.222011
0.082677,0.525,0.177679
0.082677,0.544444,0.131778
0.082677,0.563889,0.083918
0.082677,0.583333,0.059834
0.082677,0.602778,0.001072
0.082677,0.622222,0.03168
0.082677,0.641667,0.013989
0.082677,0.661111,0.014805
0.082677,0.680556,0.016046
0.082677,0.7,0.01761
0.082677,0.719445,0.111312
0.082677,0.738889,0.308712
0.082677,0.758333,0.181321
0.082677,0.777778,0.182815
0.082677,0.797222,0.198048
0.082677,0.816667,0.211354
0.082677,0.836111,0.223877
0.082677,0.855556,0.231523
0.082677,0.875,0.24113
0.082677,0.894445,0.246281
0.082677,0.913889,0.241538
0.082677,0.933333,0.238879
0.082677,0.952778,0.240555
0.082677,0.972222,0.242207
0.082677,0.991667,0.239707
0.082677,1.011111,0.220238
0.082677,1.030556,0.181375
0.082677,1.05,0.159605
0.082677,1.069445,0.151107
0.082677,1.088889,0.155272
0.082677,1.108333,0.163776
0.082677,1.127778,0.206214
0.082677,1.147222,0.234903
0.082677,1.166667,0.260616
0.082677,1.186111,0.274544
0.082677,1.205556,0.289118
0.082677,1.225,0.298038
0.082677,1.244444,0.297909
0.082677,1.263889,0.066394
0.082677,1.283333,0.069354
0.082677,1.302778,0.061789
0.082677,1.322222,0.066138
0.082677,1.341667,0.071264
0.082677,1.361111,0.15162
0.082677,1.380556,0.211553
0.082677,1.4,0.220364
0.082677,1.419445,0.227415
0.082677,1.438889,0.229235
0.082677,1.458333,0.225626
0.082677,1.477778,0.224233
0.082677,1.497222,0.220585
0.082677,1.516667,0.219453
0.082677,1.536111,0.219727
0.082677,1.555556,0.211905
0.082677,1.575,0.191871
0.082677,1.594445,0.155784
0.082677,1.613889,0.304464
0.082677,1.633333,0.30433
0.082677,1.652778,0.291902
0.082677,1.672222,0.279807
0.082677,1.691667,0.275403
0.082677,1.711111,0.264126
0.082677,1.730556,0.227663
0.082677,1.75,0.184259
0.082677,1.769445,0.162344
0.082677,1.788889,0.148431
0.082677,1.808333,0.104603
0.082677,1.827778,0.108805
0.094488,0,0.182946
0.094488,0.019444,-0.033954
0.094488,0.038889,-0.037126
0.094488,0.058333,-0.043542
0.094488,0.077778,-0.048083
0.094488,0.097222,-0.041206
0.094488,0.116667,-0.035179
0.094488,0.136111,-0.02913
0.094488,0.155556,-0.025948
0.094488,0.175,-0.026159
0.094488,0.194444,-0.023014
0.094488,0.213889,-0.022503
0.094488,0.233333,-0.019617
0.094488,0.252778,0.215756
0.094488,0.272222,-0.024221
0.094488,0.291667,0.25253
0.094488,0.311111,0.262548
0.094488,0.330556,0.26738
0.094488,0.35,0.272928
0.094488,0.369445,0.281797
0.094488,0.388889,0.289362
0.094488,0.408333,0.294338
0.094488,0.427778,0.302124
0.094488,0.447222,0.294548
0.094488,0.466667,0.280993
0.094488,0.486111,0.267007
0.094488,0.505556,0.231981
0.094488,0.525,0.195716
0.094488,0.544444,0.131778
0.094488,0.563889,0.084146
0.094488,0.583333,0.059834
0.094488,0.602778,0.002952
0.094488,0.622222,0.01747
0.094488,0.641667,0.013119
0.094488,0.661111,0.013712
0.094488,0.680556,0.013823
0.094488,0.7,0.017926
0.094488,0.719445,0.103536
0.094488,0.738889,0.184618
0.094488,0.758333,0.18959
0.094488,0.777778,0.193555
0.094488,0.797222,0.207609
0.094488,0.816667,0.218053
0.094488,0.836111,0.227717
0.094488,0.855556,0.234337
0.094488,0.875,0.244666
0.094488,0.894445,0.244741
0.094488,0.913889,0.239913
0.094488,0.933333,0.238109
0.094488,0.952778,0.240492
0.094488,0.972222,0.238688
0.094488,0.991667,0.237388
0.094488,1.011111,0.226996
0.094488,1.030556,0.181375
0.094488,1.05,0.159605
0.094488,1.069445,0.151093
0.094488,1.088889,0.198307
0.094488,1.108333,0.215302
0.094488,1.127778,0.221792
0.094488,1.147222,0.246975
0.094488,1.166667,0.264777
0.094488,1.186111,0.277612
0.094488,1.205556,0.300515
0.094488,1.225,0.309242
0.094488,1.244444,0.313281
0.094488,1.263889,0.066394
0.094488,1.283333,0.069349
0.094488,1.302778,0.06178
0.094488,1.322222,0.06661
0.094488,1.341667,0.069766
0.094488,1.361111,0.164438
0.094488,1.380556,0.218064
0.094488,1.4,0.224267
0.094488,1.419445,0.2265
0.094488,1.438889,0.230393
0.094488,1.458333,0.226638
0.094488,1.477778,0.22563
0.094488,1.497222,0.221957
0.094488,1.516667,0.222021
0.094488,1.536111,0.221238
0.094488,1.555556,0.215045
0.094488,1.575,0.194494
0.094488,1.594445,0.155784
0.094488,1.613889,0.093715
0.094488,1.633333,0.294567
0.094488,1.652778,0.284471
0.094488,1.672222,0.275104
0.094488,1.691667,0.26789
0.094488,1.711111,0.246914
0.094488,1.730556,0.213462
0.094488,1.75,0.196653
0.094488,1.769445,0.18648
0.094488,1.788889,0.164271
0.094488,1.808333,0.104673
0.094488,1.827778,0.10171
0.106299,0,0.1913
0.106299,0.019444,0.165393
0.106299,0.038889,-0.037126
0.106299,0.058333,-0.043542
0.106299,0.077778,-0.048083
0.106299,0.097222,-0.032517
0.106299,0.116667,-0.027565
0.106299,0.136111,-0.026309
0.106299,0.155556,-0.023849
0.106299,0.175,-0.023516
0.106299,0.194444,-0.023079
0.106299,0.213889,-0.020621
0.106299,0.233333,-0.021335
0.106299,0.252778,-0.022593
0.106299,0.272222,-0.027969
0.106299,0.291667,-0.034459
0.106299,0.311111,0.261474
0.106299,0.330556,0.263923
0.106299,0.35,0.272269
0.106299,0.369445,0.2789
0.106299,0.388889,0.289531
0.106299,0.408333,0.291293
0.106299,0.427778,0.298496
0.106299,0.447222,0.295575
0.106299,0.466667,0.286787
0.106299,0.486111,0.271385
0.106299,0.505556,0.240188
0.106299,0.525,0.199594
0.106299,0.544444,0.131778
0.106299,0.563889,0.102757
0.106299,0.583333,0.061913
0.106299,0.602778,0.002811
0.106299,0.622222,0.011198
0.106299,0.641667,0.012088
0.106299,0.661111,0.011853
0.106299,0.680556,0.013205
0.106299,0.7,0.016456
0.106299,0.719445,0.094464
0.106299,0.738889,0.192956
0.106299,0.758333,0.198345
0.106299,0.777778,0.201904
0.106299,0.797222,0.215014
0.106299,0.816667,0.223803
0.106299,0.836111,0.233379
0.106299,0.855556,0.241963
0.106299,0.875,0.245963
0.106299,0.894445,0.241269
0.106299,0.913889,0.239408
0.106299,0.933333,0.238265
0.106299,0.952778,0.239194
0.106299,0.972222,0.238822
0.106299,0.991667,0.238766
0.106299,1.011111,0.229043
0.106299,1.030556,0.265499
0.106299,1.05,0.159605
0.106299,1.069445,0.18579
0.106299,1.088889,0.217362
0.106299,1.108333,0.226583
0.106299,1.127778,0.233638
0.106299,1.147222,0.252459
0.106299,1.166667,0.279493
0.106299,1.186111,0.295668
0.106299,1.205556,0.311275
0.106299,1.225,0.329417
0.106299,1.244444,0.322832
0.106299,1.263889,0.290444
0.106299,1.283333,0.069349
0.106299,1.302778,0.06178
0.106299,1.322222,0.06661
0.106299,1.341667,0.069421
0.106299,1.361111,0.163269
0.106299,1.380556,0.223192
0.106299,1.4,0.226502
0.106299,1.419445,0.228103
0.106299,1.438889,0.232784
0.106299,1.458333,0.230646
0.106299,1.477778,0.227935
0.106299,1.497222,0.224481
0.106299,1.516667,0.224287
0.106299,1.536111,0.22312
0.106299,1.555556,0.216071
0.106299,1.575,0.197542
0.106299,1.594445,0.155784
0.106299,1.613889,0.093715
0.106299,1.633333,0.095654
0.106299,1.652778,0.276757
0.106299,1.672222,0.264562
0.106299,1.691667,0.256714
0.106299,1.711111,0.222915
0.106299,1.730556,0.219237
0.106299,1.75,0.212271
0.106299,1.769445,0.190768
0.106299,1.788889,0.179373
0.106299,1.808333,0.159358
0.106299,1.827778,0.105898
0.11811,0,0.194046
